Date,Open,High,Low,Close,Volume,Market Cap
18-01-2020,12130.55,12683.35,11849.31,12458.63,1.06064E+12,1.36216E+12
19-01-2020,12465.87,12592.33,11628.21,11862.99,9.74249E+11,1.29711E+12
20-01-2020,11858.32,12013.5,11537.64,11871.99,7.91804E+11,1.29853E+12
21-01-2020,11867.73,12104.31,11814.91,12079.04,6.95422E+11,1.31853E+12
22-01-2020,12072.74,12175.1,11862.23,11967.33,6.55556E+11,1.31039E+12
23-01-2020,11967.44,11968.62,11443.48,11621.85,7.39317E+11,1.26752E+12
24-01-2020,11619.77,11720.27,11178.37,11629.71,7.60222E+11,1.27258E+12
25-01-2020,11630.86,11642.26,11314.54,11503.66,5.88932E+11,1.25884E+12
26-01-2020,11496.02,11998.63,11432.13,11988.41,6.60607E+11,1.31203E+12
27-01-2020,11983.54,12357.5,11921.41,12213.01,7.84915E+11,1.3345E+12
28-01-2020,12209.72,12601.67,12199.24,12564.69,8.41172E+11,1.37951E+12
29-01-2020,12563.09,12732.78,12482.84,12482.84,7.64072E+11,1.36534E+12
30-01-2020,12473.38,13330.76,12292.03,13218.3,8.98848E+11,1.44212E+12
31-01-2020,13221.62,13269.5,12583.36,12881.27,8.39417E+11,1.41205E+12
01-02-2020,12877.95,13144.77,12851.6,13132.5,8.27222E+11,1.43834E+12
02-02-2020,13122.39,13805.06,12882.26,13485.97,1.00488E+12,1.47724E+12
03-02-2020,13485.24,13841.38,13442.72,13541.95,8.86078E+11,1.48719E+12
04-02-2020,13541.72,13630.88,13206.49,13457.61,8.35504E+11,1.47894E+12
05-02-2020,13461.06,14730.34,13439.66,14539.15,1.05708E+12,1.59141E+12
06-02-2020,14531.99,15269.27,14373.55,15140.41,1.16934E+12,1.65666E+12
07-02-2020,15138.76,15937.87,15137.93,15928.48,1.18887E+12,1.74068E+12
08-02-2020,15913.09,16204.67,15403.57,15958.55,1.19726E+12,1.74939E+12
09-02-2020,15946.8,16438.97,15946.8,16346.98,1.07498E+12,1.7922E+12
10-02-2020,16344.87,16390.32,15596.17,15937.28,1.15927E+12,1.75277E+12
11-02-2020,15927.46,16860.94,15567.65,16812.72,1.20959E+12,1.84411E+12
12-02-2020,16816.07,19420.27,16815.94,18925.08,1.7497E+12,2.07501E+12
13-02-2020,18899.87,19513.77,18475.35,19109.71,1.83979E+12,2.09694E+12
14-02-2020,19104.3,20389.2,18750.75,20329.2,1.6792E+12,2.22242E+12
15-02-2020,20353.79,20537.07,18903.11,18935.22,1.69393E+12,2.0775E+12
16-02-2020,18947.77,19518.43,17344.16,18589.74,1.79907E+12,2.03982E+12
