Date,Close,Open,High,Low,Volume,Market Cap
16-04-2020,546993.3,507998.71,548413.8,501604.9,3.58E+12,9.98E+12
17-04-2020,542858.13,546973.96,548289.5,539879.09,2.50E+12,1.00E+13
18-04-2020,555218.62,542560.3,556158.94,542327.41,2.48E+12,1.02E+13
19-04-2020,550494.27,555467.84,556967.2,548286.84,2.40E+12,1.01E+13
20-04-2020,527109.17,550298.93,554054.35,523975.46,2.89E+12,9.66E+12
21-04-2020,529577.81,526942.63,532105.5,523469.76,2.50E+12,9.66E+12
22-04-2020,543825.82,529509.83,546419.26,528578.85,2.56E+12,1.00E+13
23-04-2020,564617.47,544139,569225.78,539298.82,3.32E+12,1.04E+13
24-04-2020,576269.66,564956.17,578047.49,564956.17,2.63E+12,1.05E+13
25-04-2020,577601.26,576237.76,583173.62,573918.65,2.51E+12,1.06E+13
26-04-2020,585831.79,577616.74,587412.88,576950.54,2.52E+12,1.08E+13
27-04-2020,593921.88,585797.6,593921.88,585797.6,2.76E+12,1.09E+13
28-04-2020,593896.21,594026.23,594383.87,588210.76,2.53E+12,1.09E+13
29-04-2020,662441.79,593869.9,667758.27,591778.68,4.58E+12,1.23E+13
30-04-2020,652947.56,662188.31,707954.43,643129.3,5.04E+12,1.20E+13
01-05-2020,672472.35,654020.49,684844.92,653642.02,3.32E+12,1.23E+13
02-05-2020,681614.24,672797.84,683024.06,664460.73,3.04E+12,1.25E+13
03-05-2020,672054.7,681236.44,691337.81,667630.26,3.57E+12,1.24E+13
04-05-2020,674153.16,671924.5,677503.12,654676.86,3.45E+12,1.24E+13
05-05-2020,683718.36,674166.59,684506.81,670900.29,3.26E+12,1.25E+13
06-05-2020,706511.85,684050.31,717596.66,680948.69,3.75E+12,1.29E+13
07-05-2020,753450.38,705988.41,756565.57,695609.11,4.66E+12,1.39E+13
08-05-2020,742885.09,752287.73,757394.26,738056.43,3.92E+12,1.37E+13
09-05-2020,724377.58,742752.25,748843.64,723376.98,3.51E+12,1.33E+13
10-05-2020,661405.16,724171.64,724504.72,634124.44,4.78E+12,1.21E+13
11-05-2020,653199.76,661337.52,682343.28,636116.91,4.31E+12,1.19E+13
12-05-2020,663584.69,653852.06,672719.06,650758.2,3.20E+12,1.23E+13
13-05-2020,699292.66,663653.27,702900.64,663653.27,3.43E+12,1.28E+13
14-05-2020,734847.18,699393.81,739127.37,698492.35,4.26E+12,1.35E+13
15-05-2020,707795.62,734890.16,736516.15,702727.1,3.64E+12,1.29E+13
16-05-2020,711499.69,708178.24,725703.18,702673.69,2.74E+12,1.31E+13
17-05-2020,733332.25,711341.56,745339.94,709415.51,3.04E+12,1.35E+13
18-05-2020,735426.29,733708.04,751174.45,727210.47,3.17E+12,1.36E+13
19-05-2020,736585.46,735463.25,744117.61,721839.47,2.97E+12,1.35E+13
20-05-2020,719366,736304.69,742369.88,713875.9,2.77E+12,1.33E+13
21-05-2020,686917.18,719347.79,721802.98,670624.35,2.97E+12,1.26E+13
22-05-2020,697830.84,686809.22,701472.31,683291.74,2.25E+12,1.28E+13
23-05-2020,699860.66,698019.71,706944.49,692931.54,2.11E+12,1.29E+13
24-05-2020,668024.03,700088.34,705873.14,667787.16,2.47E+12,1.23E+13
25-05-2020,675890.27,667700.27,679157.55,661574.31,2.38E+12,1.24E+13
26-05-2020,666958.16,676091.47,680399.8,661631.06,2.24E+12,1.23E+13
27-05-2020,696799.78,667133.91,698497.93,666890.54,2.47E+12,1.27E+13
28-05-2020,721099.21,697097.83,722656.25,692675.35,2.61E+12,1.33E+13
29-05-2020,712872.88,721296.38,724728.49,709007.7,2.49E+12,1.31E+13
30-05-2020,732606.31,712856.99,732879.42,707405.38,2.47E+12,1.35E+13
31-05-2020,714529.44,732583.02,732601.01,712357.23,2.10E+12,1.31E+13
01-06-2020,767767.02,714721.77,770001.88,713482.4,2.66E+12,1.41E+13
02-06-2020,715364.75,767442.69,763553.97,709429.88,2.96E+12,1.32E+13
03-06-2020,727420.75,715661.74,729389.95,712922.25,1.88E+12,1.33E+13
04-06-2020,739536.44,727355.72,745624.74,719737.18,1.95E+12,1.36E+13
05-06-2020,730371.15,739504.66,745899.27,730684.6,1.77E+12,1.34E+13
06-06-2020,729475.45,730323.7,738524.5,724740.97,1.54E+12,1.34E+13
07-06-2020,736968.53,729424.37,738194.21,714700.41,1.89E+12,1.36E+13
08-06-2020,736812.79,737059.97,738739.73,730342.12,1.62E+12,1.36E+13
09-06-2020,739674.73,737029.24,741707.86,730532.05,1.79E+12,1.36E+13
10-06-2020,746965.2,739555.37,749608.52,735070.08,1.94E+12,1.37E+13
11-06-2020,708222.8,746964,751236.42,705290.58,2.29E+12,1.30E+13
12-06-2020,720136.45,708139.95,724027.37,705493.02,1.72E+12,1.33E+13
13-06-2020,719713.64,720128.25,721075.88,713692.69,1.33E+12,1.32E+13
14-06-2020,712992.72,719886.57,720244.85,710019.23,1.44E+12,1.31E+13
15-06-2020,718047.8,712935.55,721046.76,684210.75,2.03E+12,1.32E+13
16-06-2020,728741.8,718318.62,726470.4,714233.12,1.64E+12,1.33E+13
17-06-2020,724133.62,728417.8,728927.01,711676.03,1.54E+12,1.33E+13
18-06-2020,719070.7,724233.81,724326.61,712639.98,1.36E+12,1.32E+13
19-06-2020,708232.33,718952.58,721533.34,707185.95,1.50E+12,1.31E+13
20-06-2020,711611.98,708456.63,716387.72,705133.51,1.31E+12,1.31E+13
21-06-2020,709423.63,711504.14,716855.6,709179.68,1.17E+12,1.31E+13
22-06-2020,731276.79,709216.66,731543.66,708956.67,1.61E+12,1.35E+13
23-06-2020,728123.02,730925,730299.77,723541.94,1.29E+12,1.34E+13
24-06-2020,705452.9,728311.39,732440.78,702283.51,1.43E+12,1.30E+13
25-06-2020,699862.62,705492.02,705446.89,689129.91,1.41E+12,1.29E+13
26-06-2020,692973.13,699574.2,705131.97,688660.82,1.39E+12,1.27E+13
27-06-2020,684084.83,693344.21,696368.33,680517.13,1.31E+12,1.26E+13
28-06-2020,691438.17,684317,695592.09,678801.07,1.10E+12,1.27E+13
29-06-2020,694011.07,691169.48,697373.93,682942.49,1.24E+12,1.28E+13
30-06-2020,690443.94,693612.89,695808.27,686641.07,1.19E+12,1.27E+13
01-07-2020,696325.7,691047.77,703142.55,687681.04,1.21E+12,1.28E+13
02-07-2020,683252.19,696538.03,692955.75,675871.66,1.23E+12,1.27E+13
03-07-2020,678634.85,683359.47,687875.7,676505.8,9.79E+11,1.25E+13
04-07-2020,682009.17,678405.57,685803.45,676120.08,9.18E+11,1.26E+13
05-07-2020,677638.02,681531.43,684226.8,670295.01,9.64E+11,1.25E+13
06-07-2020,699483.08,677556.41,699483.08,676498.69,1.34E+12,1.29E+13
07-07-2020,693029.34,697519.89,698375.56,688525.91,1.03E+12,1.27E+13
08-07-2020,706560.61,693084.96,708260.48,692829.63,1.48E+12,1.30E+13
09-07-2020,697124.24,706535.19,706637.06,693951.11,1.35E+12,1.28E+13
10-07-2020,697383.14,696777.79,698034.29,686015.7,1.27E+12,1.28E+13
11-07-2020,694832.46,697285.74,698489.83,691421.37,9.96E+11,1.28E+13
12-07-2020,697210.02,694885.75,700778.4,691606.88,1.09E+12,1.29E+13
13-07-2020,695231.15,697262.99,699493.21,693621.24,1.32E+12,1.28E+13
14-07-2020,696265.93,694861.81,699261.39,691401,1.36E+12,1.28E+13
15-07-2020,690849.54,696166.77,698685.66,688936.4,1.19E+12,1.28E+13
16-07-2020,686567.74,690785.13,692463.43,684093.21,1.18E+12,1.27E+13
17-07-2020,685416.77,686536.49,690322.24,683085.39,1.05E+12,1.27E+13
18-07-2020,685989.56,685401.17,691377.96,681629.36,9.18E+11,1.26E+13
19-07-2020,687995.09,685912.12,689162.11,681390.34,9.69E+11,1.27E+13
20-07-2020,685029.47,688100.21,690701.73,683883.65,1.03E+12,1.27E+13
21-07-2020,698836.93,684901.14,701946.86,683920.1,1.35E+12,1.29E+13
22-07-2020,710687.84,698851.31,711032.47,697086.8,1.23E+12,1.31E+13
23-07-2020,717179.65,710820.54,719007.99,710468.42,1.35E+12,1.32E+13
24-07-2020,712641.44,717512.21,719100.97,709836.67,1.24E+12,1.32E+13
25-07-2020,723119.4,712835.19,725170.11,712142.25,1.24E+12,1.33E+13
26-07-2020,740510.88,723352.64,749026.02,721306.11,1.53E+12,1.37E+13
27-07-2020,822141.96,740514.67,844274.73,740086.64,2.64E+12,1.52E+13
28-07-2020,817375.9,824130.99,838111.19,796006.5,2.15E+12,1.51E+13
29-07-2020,830489.29,817385.63,845689.86,813217.81,1.84E+12,1.53E+13
30-07-2020,830777.71,830441.77,836322.35,815859.18,1.71E+12,1.53E+13
31-07-2020,848466.21,830702.7,855488.2,821144.89,1.73E+12,1.56E+13
01-08-2020,881145.11,848399.08,883781.34,842188.3,1.95E+12,1.63E+13
02-08-2020,828115.3,881083.06,901717.22,825587.38,2.05E+12,1.53E+13
03-08-2020,845338.06,827377.73,861675.73,825028.64,1.52E+12,1.55E+13
04-08-2020,841131.1,845327.12,855775.94,834275.43,1.60E+12,1.55E+13
05-08-2020,878648.39,840975.73,882705.04,837241.21,1.83E+12,1.63E+13
06-08-2020,882346.74,878861.45,892378.23,867960.87,1.75E+12,1.63E+13
07-08-2020,870409.26,882280.9,892382.75,855681.06,1.73E+12,1.60E+13
08-08-2020,881853.23,870640.39,885308.79,867180.07,1.32E+12,1.63E+13
09-08-2020,875972.81,880598.76,885755.35,865821.03,1.31E+12,1.62E+13
10-08-2020,889387.33,874961.29,902903.83,874961.29,1.96E+12,1.64E+13
11-08-2020,851413.49,889652.11,893479.05,836220.4,2.02E+12,1.58E+13
12-08-2020,866195.55,850971.1,877887.67,841526.76,1.87E+12,1.60E+13
13-08-2020,881735.7,866455.07,882652.95,839458.84,2.06E+12,1.63E+13
14-08-2020,880955.28,880876.87,909529.22,874945.56,1.81E+12,1.63E+13
15-08-2020,888203.31,880942.29,895501.98,880942.29,1.75E+12,1.64E+13
16-08-2020,890807.17,888277.19,893383.43,878583.73,1.54E+12,1.64E+13
17-08-2020,915978.55,891020.92,923830.75,883527.04,2.11E+12,1.69E+13
18-08-2020,894266,915791.24,922063.26,892194.35,1.95E+12,1.65E+13
19-08-2020,881539.69,894240.02,897081.63,876323.23,1.83E+12,1.62E+13
20-08-2020,890748.99,881780.81,892342.22,878565.03,1.51E+12,1.64E+13
21-08-2020,868617.09,890723.11,892505.73,866555.8,1.78E+12,1.61E+13
22-08-2020,875311.01,868091.72,875879.11,857851.02,1.52E+12,1.62E+13
23-08-2020,873954.34,875151.44,877679.1,866176.81,1.38E+12,1.61E+13
24-08-2020,873601.42,873867.54,884652.02,870837.75,1.55E+12,1.63E+13
25-08-2020,843803.68,873526.74,873591.07,830927.57,1.95E+12,1.56E+13
26-08-2020,853137.94,843860.09,856043.67,838498.43,1.67E+12,1.58E+13
27-08-2020,835375.12,852933.34,855094.43,826108.65,1.73E+12,1.55E+13
28-08-2020,844085.69,835515.19,844313.54,837245.67,1.46E+12,1.57E+13
29-08-2020,841479.8,843979.99,847240.52,838512.83,1.28E+12,1.55E+13
30-08-2020,856445.46,841614.99,856720.33,840420.64,1.45E+12,1.58E+13
31-08-2020,857813.76,856577.1,863236.45,853660.73,1.63E+12,1.58E+13
01-09-2020,874639.19,857703.32,881649.32,852007.77,2.01E+12,1.62E+13
02-09-2020,836109.35,874225.93,874225.93,827301.8,2.05E+12,1.54E+13
03-09-2020,752531.39,835608.1,838189.4,747916.32,2.34E+12,1.39E+13
04-09-2020,769950.42,751434.64,780135.08,748254.34,2.20E+12,1.43E+13
05-09-2020,744882.15,770002.89,775059.9,728556.17,3.29E+12,1.38E+13
06-09-2020,753452.6,744709.99,758517,736628.66,2.72E+12,1.39E+13
07-09-2020,761595.2,753499.94,764267.66,726785.22,2.47E+12,1.40E+13
08-09-2020,747574.68,761576.34,768096.37,734651.78,2.46E+12,1.38E+13
09-09-2020,751046.27,747769.1,759233.01,738947.59,1.78E+12,1.40E+13
10-09-2020,762048.77,751044.98,770357.46,750737.42,3.99E+12,1.40E+13
11-09-2020,764222.81,762481.84,766641.25,745097.88,3.32E+12,1.41E+13
12-09-2020,767254.15,764880.21,777296.01,756248.54,2.70E+12,1.42E+13
13-09-2020,758577.66,768005.7,777176.76,751247.98,2.68E+12,1.40E+13
14-09-2020,783969.73,758943.46,792928.17,754339.67,2.61E+12,1.45E+13
15-09-2020,794767.37,783743.47,802688.3,784334.64,2.39E+12,1.47E+13
16-09-2020,807217.42,794827.07,815448.99,787992.42,2.26E+12,1.49E+13
17-09-2020,805666.65,807095.87,812299.57,793557.14,2.81E+12,1.49E+13
18-09-2020,805632.6,805874.9,810188.45,796956.61,1.94E+12,1.49E+13
19-09-2020,816656.49,804835.17,819582.23,803058.64,1.68E+12,1.51E+13
20-09-2020,804346.39,816768.64,816768.64,796055.28,1.82E+12,1.49E+13
21-09-2020,769813.6,804100.36,806349.2,764050.53,2.12E+12,1.42E+13
22-09-2020,774611.1,769619.7,776882.57,764245.71,1.74E+12,1.43E+13
23-09-2020,755983.11,774392.96,774563.54,752378.11,1.75E+12,1.39E+13
24-09-2020,795464.8,756174.95,793664.2,754612.3,3.48E+12,1.47E+13
25-09-2020,788047.91,795541.94,794052.13,780463.04,2.91E+12,1.46E+13
26-09-2020,792322.95,788258.54,793964.61,786173.27,3.45E+12,1.47E+13
27-09-2020,794132.47,792040.62,796248.14,782904.02,3.96E+12,1.47E+13
28-09-2020,789998.03,794231.54,807206.78,789346.3,3.52E+12,1.46E+13
29-09-2020,799537.42,789997.87,800626.4,785661.18,3.44E+12,1.48E+13
30-09-2020,793039.17,799480.64,799730.29,786841.45,3.26E+12,1.47E+13
01-10-2020,777921.05,793830.64,800458.31,766901.14,2.94E+12,1.45E+13
02-10-2020,775457.99,777948.1,781406.13,765600.63,3.56E+12,1.43E+13
